Min Age,Max Age,Profession,PartnerStatus,SA4 CODE,SA4 (Region name),Tot_inc_amt,Help_debt
25,29,Clerical and Administrative Workers,No,123,Sydney - Outer South West,46872,3742
25,29,Clerical and Administrative Workers,No,124,Sydney - Outer West and Blue Mountains,47030,3056
25,29,Clerical and Administrative Workers,No,125,Sydney - Parramatta,42996,8334
25,29,Clerical and Administrative Workers,No,126,Sydney - Ryde,40969,15385
25,29,Clerical and Administrative Workers,No,127,Sydney - South West,51725,9084
25,29,Clerical and Administrative Workers,No,128,Sydney - Sutherland,52165,3668
25,29,Clerical and Administrative Workers,No,201,Ballarat,44688,20733
25,29,Clerical and Administrative Workers,No,202,Bendigo,33109,6601
25,29,Clerical and Administrative Workers,No,203,Geelong,127932,15347
25,29,Clerical and Administrative Workers,No,204,Hume,41698,2375
25,29,Clerical and Administrative Workers,No,205,Latrobe - Gippsland,35922,6176
25,29,Clerical and Administrative Workers,No,206,Melbourne - Inner,45390,11252
25,29,Clerical and Administrative Workers,No,207,Melbourne - Inner East,45763,11601
25,29,Clerical and Administrative Workers,No,208,Melbourne - Inner South,43735,14378
25,29,Clerical and Administrative Workers,No,209,Melbourne - North East,44895,12165
25,29,Clerical and Administrative Workers,No,210,Melbourne - North West,40985,14566
25,29,Clerical and Administrative Workers,No,211,Melbourne - Outer East,48622,7696
25,29,Clerical and Administrative Workers,No,212,Melbourne - South East,44550,10812
25,29,Clerical and Administrative Workers,No,213,Melbourne - West,44251,10267
25,29,Clerical and Administrative Workers,No,214,Mornington Peninsula,35417,10676
25,29,Clerical and Administrative Workers,No,215,North West,34070,0
25,29,Clerical and Administrative Workers,No,216,Shepparton,39391,8433
25,29,Clerical and Administrative Workers,No,217,Warrnambool and South West,37973,10482
25,29,Clerical and Administrative Workers,No,301,Brisbane - East,51322,548
25,29,Clerical and Administrative Workers,No,302,Brisbane - North,53386,6698
25,29,Clerical and Administrative Workers,No,303,Brisbane - South,73265,11522
25,29,Clerical and Administrative Workers,No,304,Brisbane - West,46845,13603
25,29,Clerical and Administrative Workers,No,305,Brisbane Inner City,48218,13407
25,29,Clerical and Administrative Workers,No,306,Cairns,37672,1983
25,29,Clerical and Administrative Workers,No,307,Darling Downs - Maranoa,61423,5119
25,29,Clerical and Administrative Workers,No,308,Fitzroy,50059,7975
25,29,Clerical and Administrative Workers,No,309,Gold Coast,45960,4331
25,29,Clerical and Administrative Workers,No,310,Ipswich,41165,6689
25,29,Clerical and Administrative Workers,No,311,Logan - Beaudesert,45300,8822
25,29,Clerical and Administrative Workers,No,312,Mackay,39069,2551
25,29,Clerical and Administrative Workers,No,313,Moreton Bay - North,55617,6165
25,29,Clerical and Administrative Workers,No,314,Moreton Bay - South,51720,5913
25,29,Clerical and Administrative Workers,No,315,Queensland - Outback,52035,6714
25,29,Clerical and Administrative Workers,No,316,Sunshine Coast,38578,17663
25,29,Clerical and Administrative Workers,No,317,Toowoomba,45891,6961
25,29,Clerical and Administrative Workers,No,318,Townsville,52579,3016
25,29,Clerical and Administrative Workers,No,319,Wide Bay,41420,1622
25,29,Clerical and Administrative Workers,No,401,Adelaide - Central and Hills,42228,10797
25,29,Clerical and Administrative Workers,No,402,Adelaide - North,41967,7027
25,29,Clerical and Administrative Workers,No,403,Adelaide - South,41664,11007
25,29,Clerical and Administrative Workers,No,404,Adelaide - West,51294,4173
25,29,Clerical and Administrative Workers,No,405,Barossa - Yorke - Mid North,38220,48
25,29,Clerical and Administrative Workers,No,406,South Australia - Outback,42243,0
25,29,Clerical and Administrative Workers,No,407,South Australia - South East,41449,0
25,29,Clerical and Administrative Workers,No,501,Bunbury,36156,9397
25,29,Clerical and Administrative Workers,No,502,Mandurah,51374,6241
25,29,Clerical and Administrative Workers,No,503,Perth - Inner,53466,6722
25,29,Clerical and Administrative Workers,No,504,Perth - North East,62889,1478
25,29,Clerical and Administrative Workers,No,505,Perth - North West,48887,7094
25,29,Clerical and Administrative Workers,No,506,Perth - South East,51707,5240
25,29,Clerical and Administrative Workers,No,507,Perth - South West,46586,4619
25,29,Clerical and Administrative Workers,No,508,Western Australia - Outback,54371,594
25,29,Clerical and Administrative Workers,No,509,Western Australia - Wheat Belt,40832,5284
25,29,Clerical and Administrative Workers,No,601,Hobart,43551,7951
25,29,Clerical and Administrative Workers,No,602,Launceston and North East,34010,2771
25,29,Clerical and Administrative Workers,No,604,West and North West,43434,9734
25,29,Clerical and Administrative Workers,No,701,Darwin,45570,4836
25,29,Clerical and Administrative Workers,No,702,Northern Territory - Outback,30548,0
25,29,Clerical and Administrative Workers,No,801,Australian Capital Territory,60849,9065
25,29,Clerical and Administrative Workers,No,#N/A,Unknown/Overseas,19734,0
25,29,Clerical and Administrative Workers,Yes,101,Capital Region,50877,16157
25,29,Clerical and Administrative Workers,Yes,102,Central Coast,38271,7092
25,29,Clerical and Administrative Workers,Yes,103,Central West,20230,7937
25,29,Clerical and Administrative Workers,Yes,104,Coffs Harbour - Grafton,6720,0
25,29,Clerical and Administrative Workers,Yes,105,Far West and Orana,37848,3536
25,29,Clerical and Administrative Workers,Yes,106,Hunter Valley exc Newcastle,41693,2637
25,29,Clerical and Administrative Workers,Yes,107,Illawarra,39501,3920
25,29,Clerical and Administrative Workers,Yes,108,Mid North Coast,36980,0
25,29,Clerical and Administrative Workers,Yes,109,Murray,45300,7232
25,29,Clerical and Administrative Workers,Yes,110,New England and North West,38991,4855
25,29,Clerical and Administrative Workers,Yes,111,Newcastle and Lake Macquarie,42815,5902
25,29,Clerical and Administrative Workers,Yes,112,Richmond - Tweed,20246,5199
25,29,Clerical and Administrative Workers,Yes,113,Riverina,37711,635
25,29,Clerical and Administrative Workers,Yes,114,Southern Highlands and Shoalhaven,21248,2320
25,29,Clerical and Administrative Workers,Yes,115,Sydney - Baulkham Hills and Hawkesbury,51109,4477
25,29,Clerical and Administrative Workers,Yes,116,Sydney - Blacktown,45755,560
25,29,Clerical and Administrative Workers,Yes,117,Sydney - City and Inner South,42635,9731
25,29,Clerical and Administrative Workers,Yes,118,Sydney - Eastern Suburbs,56794,2668
25,29,Clerical and Administrative Workers,Yes,119,Sydney - Inner South West,53420,2454
25,29,Clerical and Administrative Workers,Yes,120,Sydney - Inner West,44693,2335
25,29,Clerical and Administrative Workers,Yes,121,Sydney - North Sydney and Hornsby,79444,2716
25,29,Clerical and Administrative Workers,Yes,122,Sydney - Northern Beaches,43854,0
25,29,Clerical and Administrative Workers,Yes,123,Sydney - Outer South West,43615,7034
25,29,Clerical and Administrative Workers,Yes,124,Sydney - Outer West and Blue Mountains,47077,4075
25,29,Clerical and Administrative Workers,Yes,125,Sydney - Parramatta,45008,1250
25,29,Clerical and Administrative Workers,Yes,126,Sydney - Ryde,42410,7380
25,29,Clerical and Administrative Workers,Yes,127,Sydney - South West,45888,354
25,29,Clerical and Administrative Workers,Yes,128,Sydney - Sutherland,60910,4844
25,29,Clerical and Administrative Workers,Yes,201,Ballarat,32118,3213
25,29,Clerical and Administrative Workers,Yes,202,Bendigo,35394,372
25,29,Clerical and Administrative Workers,Yes,203,Geelong,62415,3680
25,29,Clerical and Administrative Workers,Yes,204,Hume,44357,824
25,29,Clerical and Administrative Workers,Yes,205,Latrobe - Gippsland,36460,2690
25,29,Clerical and Administrative Workers,Yes,206,Melbourne - Inner,51639,5501
25,29,Clerical and Administrative Workers,Yes,207,Melbourne - Inner East,44562,5840
25,29,Clerical and Administrative Workers,Yes,208,Melbourne - Inner South,41664,5899
25,29,Clerical and Administrative Workers,Yes,209,Melbourne - North East,46134,3103
25,29,Clerical and Administrative Workers,Yes,210,Melbourne - North West,40145,4546
25,29,Clerical and Administrative Workers,Yes,211,Melbourne - Outer East,43317,4881
25,29,Clerical and Administrative Workers,Yes,212,Melbourne - South East,42821,3870
25,29,Clerical and Administrative Workers,Yes,213,Melbourne - West,40190,6136
25,29,Clerical and Administrative Workers,Yes,214,Mornington Peninsula,37450,5634
25,29,Clerical and Administrative Workers,Yes,215,North West,41831,0
25,29,Clerical and Administrative Workers,Yes,216,Shepparton,26356,3577
25,29,Clerical and Administrative Workers,Yes,217,Warrnambool and South West,31152,1791
25,29,Clerical and Administrative Workers,Yes,301,Brisbane - East,45859,4582
25,29,Clerical and Administrative Workers,Yes,302,Brisbane - North,50752,1763
25,29,Clerical and Administrative Workers,Yes,303,Brisbane - South,49993,10433
25,29,Clerical and Administrative Workers,Yes,304,Brisbane - West,26621,7849
25,29,Clerical and Administrative Workers,Yes,305,Brisbane Inner City,56663,5433
25,29,Clerical and Administrative Workers,Yes,306,Cairns,41028,2270
25,29,Clerical and Administrative Workers,Yes,307,Darling Downs - Maranoa,30191,0
25,29,Clerical and Administrative Workers,Yes,308,Fitzroy,42002,2220
25,29,Clerical and Administrative Workers,Yes,309,Gold Coast,40042,7465
25,29,Clerical and Administrative Workers,Yes,310,Ipswich,43767,2517
25,29,Clerical and Administrative Workers,Yes,311,Logan - Beaudesert,51669,1012
25,29,Clerical and Administrative Workers,Yes,312,Mackay,43174,1788
25,29,Clerical and Administrative Workers,Yes,313,Moreton Bay - North,35095,1319
25,29,Clerical and Administrative Workers,Yes,314,Moreton Bay - South,45322,2008
25,29,Clerical and Administrative Workers,Yes,315,Queensland - Outback,16952,4655
25,29,Clerical and Administrative Workers,Yes,316,Sunshine Coast,44770,3955
25,29,Clerical and Administrative Workers,Yes,317,Toowoomba,59327,994
25,29,Clerical and Administrative Workers,Yes,318,Townsville,38508,4486
25,29,Clerical and Administrative Workers,Yes,319,Wide Bay,43808,438
25,29,Clerical and Administrative Workers,Yes,401,Adelaide - Central and Hills,41503,7890
25,29,Clerical and Administrative Workers,Yes,402,Adelaide - North,41362,3843
25,29,Clerical and Administrative Workers,Yes,403,Adelaide - South,43587,2953
25,29,Clerical and Administrative Workers,Yes,404,Adelaide - West,48837,11009
25,29,Clerical and Administrative Workers,Yes,405,Barossa - Yorke - Mid North,37254,6021
25,29,Clerical and Administrative Workers,Yes,406,South Australia - Outback,34691,6467
25,29,Clerical and Administrative Workers,Yes,407,South Australia - South East,44887,4239
25,29,Clerical and Administrative Workers,Yes,501,Bunbury,46838,9
25,29,Clerical and Administrative Workers,Yes,502,Mandurah,54756,0
25,29,Clerical and Administrative Workers,Yes,503,Perth - Inner,62283,0
25,29,Clerical and Administrative Workers,Yes,504,Perth - North East,48245,338
25,29,Clerical and Administrative Workers,Yes,505,Perth - North West,56014,2491
25,29,Clerical and Administrative Workers,Yes,506,Perth - South East,47251,2948
25,29,Clerical and Administrative Workers,Yes,507,Perth - South West,49745,4286
25,29,Clerical and Administrative Workers,Yes,508,Western Australia - Outback,59939,1619
25,29,Clerical and Administrative Workers,Yes,509,Western Australia - Wheat Belt,55299,901
25,29,Clerical and Administrative Workers,Yes,601,Hobart,46440,4972
25,29,Clerical and Administrative Workers,Yes,602,Launceston and North East,36445,2310
25,29,Clerical and Administrative Workers,Yes,604,West and North West,29884,0
25,29,Clerical and Administrative Workers,Yes,701,Darwin,56370,1785
25,29,Clerical and Administrative Workers,Yes,702,Northern Territory - Outback,47016,0
25,29,Clerical and Administrative Workers,Yes,801,Australian Capital Territory,62438,7499
25,29,Clerical and Administrative Workers,Yes,#N/A,Unknown/Overseas,47000,0
25,29,Community and Personal Service Workers,No,101,Capital Region,35744,4914
25,29,Community and Personal Service Workers,No,102,Central Coast,40273,7582
25,29,Community and Personal Service Workers,No,103,Central West,32906,18356
25,29,Community and Personal Service Workers,No,104,Coffs Harbour - Grafton,20726,6182
25,29,Community and Personal Service Workers,No,105,Far West and Orana,47973,10415
25,29,Community and Personal Service Workers,No,106,Hunter Valley exc Newcastle,37275,9146
25,29,Community and Personal Service Workers,No,107,Illawarra,34921,946
25,29,Community and Personal Service Workers,No,108,Mid North Coast,34486,253
25,29,Community and Personal Service Workers,No,109,Murray,31088,7357
25,29,Community and Personal Service Workers,No,110,New England and North West,45489,8035
25,29,Community and Personal Service Workers,No,111,Newcastle and Lake Macquarie,40887,8405
25,29,Community and Personal Service Workers,No,112,Richmond - Tweed,30762,7730
25,29,Community and Personal Service Workers,No,113,Riverina,45721,0
25,29,Community and Personal Service Workers,No,114,Southern Highlands and Shoalhaven,25274,5172
25,29,Community and Personal Service Workers,No,115,Sydney - Baulkham Hills and Hawkesbury,46210,11207
25,29,Community and Personal Service Workers,No,116,Sydney - Blacktown,41525,3871
25,29,Community and Personal Service Workers,No,117,Sydney - City and Inner South,26407,2606
25,29,Community and Personal Service Workers,No,118,Sydney - Eastern Suburbs,38554,3010
25,29,Community and Personal Service Workers,No,119,Sydney - Inner South West,38729,5711
25,29,Community and Personal Service Workers,No,120,Sydney - Inner West,32754,7751
25,29,Community and Personal Service Workers,No,121,Sydney - North Sydney and Hornsby,42349,5462
25,29,Community and Personal Service Workers,No,122,Sydney - Northern Beaches,45888,3236
25,29,Community and Personal Service Workers,No,123,Sydney - Outer South West,38893,10063
25,29,Community and Personal Service Workers,No,124,Sydney - Outer West and Blue Mountains,46080,4891
25,29,Community and Personal Service Workers,No,125,Sydney - Parramatta,46719,3535
25,29,Community and Personal Service Workers,No,126,Sydney - Ryde,33030,5254
25,29,Community and Personal Service Workers,No,127,Sydney - South West,36724,5119
25,29,Community and Personal Service Workers,No,128,Sydney - Sutherland,43958,9341
25,29,Community and Personal Service Workers,No,201,Ballarat,35446,5921
25,29,Community and Personal Service Workers,No,202,Bendigo,48141,7783
25,29,Community and Personal Service Workers,No,203,Geelong,37098,13109
25,29,Community and Personal Service Workers,No,204,Hume,29776,4323
25,29,Community and Personal Service Workers,No,205,Latrobe - Gippsland,35820,5646
25,29,Community and Personal Service Workers,No,206,Melbourne - Inner,33822,6645
25,29,Community and Personal Service Workers,No,207,Melbourne - Inner East,41109,6791
25,29,Community and Personal Service Workers,No,208,Melbourne - Inner South,42571,6262
25,29,Community and Personal Service Workers,No,209,Melbourne - North East,38923,4587
25,29,Community and Personal Service Workers,No,210,Melbourne - North West,43678,4978
25,29,Community and Personal Service Workers,No,211,Melbourne - Outer East,34638,8584
25,29,Community and Personal Service Workers,No,212,Melbourne - South East,37427,6152
25,29,Community and Personal Service Workers,No,213,Melbourne - West,36910,3257
25,29,Community and Personal Service Workers,No,214,Mornington Peninsula,38476,6819
25,29,Community and Personal Service Workers,No,215,North West,39843,5978
25,29,Community and Personal Service Workers,No,216,Shepparton,33933,998
25,29,Community and Personal Service Workers,No,217,Warrnambool and South West,29912,4910
25,29,Community and Personal Service Workers,No,301,Brisbane - East,30597,12068
25,29,Community and Personal Service Workers,No,302,Brisbane - North,34743,7469
25,29,Community and Personal Service Workers,No,303,Brisbane - South,29474,5387
25,29,Community and Personal Service Workers,No,304,Brisbane - West,34837,16595
25,29,Community and Personal Service Workers,No,305,Brisbane Inner City,35343,5242
25,29,Community and Personal Service Workers,No,306,Cairns,31062,3118
25,29,Community and Personal Service Workers,No,307,Darling Downs - Maranoa,26885,8848
25,29,Community and Personal Service Workers,No,308,Fitzroy,29535,3164
25,29,Community and Personal Service Workers,No,309,Gold Coast,31719,6986
25,29,Community and Personal Service Workers,No,310,Ipswich,38927,4893
25,29,Community and Personal Service Workers,No,311,Logan - Beaudesert,42456,1471
25,29,Community and Personal Service Workers,No,312,Mackay,31693,3221
25,29,Community and Personal Service Workers,No,313,Moreton Bay - North,33722,4130
25,29,Community and Personal Service Workers,No,314,Moreton Bay - South,38413,6632
25,29,Community and Personal Service Workers,No,315,Queensland - Outback,39360,924
25,29,Community and Personal Service Workers,No,316,Sunshine Coast,26150,8769
25,29,Community and Personal Service Workers,No,317,Toowoomba,34195,13545
